N.FKUH        14001404044712084
N.KRIH        14039884036552085
N.IKIH        14020984037202086
N.OWNH        14033394029052087
N.NYAH        14016364032932088
N.KRYH        14025583721182089
N.MRUH        14032283729362090
N.IWWH        14035123659712091
N.FKSH        14022603745852092
N.HTAH        14034223713012093
N.YBKH        14020323712042094
N.NGUH        14005583709702095
N.IWEH        14058213701582096
N.NNMH        14012863716932097
N.MKJH        14043363728222098
N.NMEH        14059233729472099
N.KMAH        14035843739822100
N.INAH        13931193710342101
N.TDMH        13918883720532102
N.HMTH        13922533700622103
N.SMGH        13952353715262104
N.ATKH        13952933743902105
N.TSTH        13945203736472106
N.NAZH        13942903745392107
N.INWH        14010413738772108
N.ATDH        13948763727052109
N.KAKH        14120533830952110
N.SZGH        14126563838502111
N.ICGH        14054673858582113
N.YZMH        14041273859392114
N.IW2H        14051843900572115
N.MSRH        14125063841962116
N.RIFH        14057313820402117
N.TYSF        14135593922632450
N.GJMF        14006683957332451
N.HROF        14052663713482452
N.KSKF        14035003815512454
N.KSNF        14131813858572455
N.MMAF        14024644109712456
N.TMRF        14122994106102457
N.OBMH        13543603527442500
N.MIKH        13552163533522501
N.TRGH        13601823538342502
N.TKHH        13529053529442503
N.IZUH        13641943556492504
N.TBTH        13647443644282505
N.OKCH        13643003616002506
N.SHKH        13649243703202507
N.AMZH        13658133713342508
N.UCUH        13714623720752509
N.YGDH        13702483721862510
N.TGIH        13643063711412511
N.SUZH        13717063731602512
N.TOGH        13702353626442513
N.UOZH        13728133647482514
N.MSTH        13751553615252515
N.TKSH        13814953617152516
N.MMKH        13828783558182517
N.TKGH        13752603530862518
N.HRYH        13737573518572519
N.KSOH        13746013557792520
N.EIHH        13621703605732521
N.OTAH        13603343556902522
N.KNZH        13638143630902523
N.IMIH        13657503634422524
N.YTOH        13709573634272525
N.DMOH        13702273642852526
N.HIMH        13655663653202527
N.TOYH        13715753643762528
N.NKNH        13822553644592529
N.FMIH        13818313554942530
N.HMAH        13642013516612531
N.JHKH        14021353626342532
N.OWSH        13610133403822533
N.MGWH        13619763421482534
N.SMAH        13649303415262535
N.MASH        13630203432542536
N.KHOH        13559813345862537
N.GNOH        13625473449342538
N.ISGH        13959323606662539
N.IWSH        14008413622212540
N.SMNH        13843753614142541
N.TMOH        13855263617172542
N.TAYH        13854413637282543
N.TUMH        13831463629502544
N.TNEH        13912623641992545
N.KWTH        13917363606792546
N.KIZH        13903023609052547
N.AWNH        13936923633052548
N.UJEH        13959053641752549
N.UMYH        13951823633572550
N.HGAH        14004503632892551
N.IICH        13946163642502552
N.BTOH        14010693644052553
N.YITH        13950183651752554
N.OTWH        14001353651472555
N.KYEH        13938753652972556
N.KYWH        13927203652902557
N.TWAH        13927893740252558
N.SKWH        13932563807872559
N.AHIH        13932923816792560
N.ARKH        13925753807962561
N.SROH        13916723758562562
N.MUIH        13859713703202563
N.YNTH        13858933713432564
N.SZWH        13851133701822565
N.KWNH        13844643710372566
N.KMOH        13904063739162567
N.IGWH        13750883656272568
N.MAKH        13823803703262569
N.MKOH        13815563656552570
N.YZWH        13847093648682571
N.KMKH        13921893732632572
N.MRMH        13915653739952573
N.STDH        13907673732322574
N.TTNH        13755833600532575
N.CHNH        13811093556792576
N.KOKH        13722303622672577
N.YOTH        13714783529192578
N.KYSH        13651053513062579
N.MKGH        13805803651412580
N.NGRH        13908913554712581
N.HYKH        13819953525962582
N.SKUH        13624803536202583
N.INSH        13739703450062584
N.ARIH        13733623441472585
N.FKRH        13754203447692586
N.ATMH        13702513436952587
N.ASHH        13724233513162588
N.NUKH        13717963455132589
N.TYHH        13723413439862590
N.HOUH        13737463500012591
N.HAZH        13706343447302592
N.ANJH        13703413455912593
N.TKNH        13652583453322594
N.KGIH        13703423518352595
N.YOKH        13627383459092596
N.OYMH        13617013445972597
N.URSH        13622153432822598
N.WATH        13635203421192599
N.NEOH        13636803537952600
N.FRKH        13711903614692601
N.SYKH        13656873603922602
N.TKTH        13647633530232603
N.KSGH        13626083525072604
N.YMTH        13657733549942605
N.NGOH        13853263725632606
N.TYOH        14033733607132607
N.TBYH        13932663614652608
N.ATGH        13921233524242609
N.CBAH        14014503532752610
N.EDSH        14019813557132611
N.FUTH        13951323520672612
N.HDKH        13923063553942613
N.ISSH        13911083618862614
N.MOKH        13957053626752615
N.NRTH        14017883549842616
N.NSHH        13844043541372617
N.SHMH        14001243547802618
N.TKRH        13932123548172619
N.YKHH        13931173529952620
N.YROH        14009173517202621
N.DGOH        14019093650212622
N.THGH        14034503647732623
N.JUOH        14032903641532624
N.GZNH        14018083633402625
N.YMAH        14023863638432626
N.OGOH        13858153601642627
N.MNAH        13905963604292628
N.TOIH        13913153559782629
N.HHNH        13916363551822630
N.CH2H        14049383544052631
N.TY2H        13947313457552632
N.HOJH        13915903540212633
N.HH2H        13907653542102634
N.FJOH        13907703538622635
N.YM2H        13902623525042636
N.MTDH        13907563521982637
N.KIYH        13912883527772638
N.HYNH        13818523532112639
N.OOKH        13858663537482640
N.MSFH        13826943533742641
N.MBUH        13825223521052642
N.HMMH        13744653440102643
N.SONH        13811843518422644
N.MS2H        13755093513402645
N.KNEH        13804603456392646
N.TT2H        13750453500522647
N.SOSH        13821163500882648
N.SZUH        13825463507822649
N.ITHH        13905133456802650
N.FJEH        13812053454852651
N.SBKH        13833953512172652
N.KNIH        13858673505122653
N.NS2H        13846343447932654
N.KWZH        13858203446992655
N.MIZH        13850043440492656
N.SAKH        13833023608552657
N.KADH        13735703555942658
N.KWKH        13835073558412659
N.AGMH        13743043547222660
N.INHH        13755423549892661
N.HSEH        13804943547682662
N.NGIH        13736633536342663
N.MTKH        13752783536912664
N.MSNH        13755613517922665
N.SRWH        13653873616462666
N.KTRH        13731043614962667
N.TMAH        13713253608032668
N.ASNH        13720633605642669
N.TSUH        13652393557082670
N.MZEH        13708973553952671
N.ASSH        13723443601302672
N.GR2H        13715193547952673
N.MNMH        13657713539992674
N.KAYH        13706323540092675
N.ITDH        13647083543412676
N.HSKH        13719123538412677
N.TNMH        13636763531282678
N.KMHH        13652583524732679
N.MKMH        13700243527162680
N.NTGH        13728243527432681
N.KIDH        13628393517722682
N.NGKH        13702843511052683
N.ASUH        13720153508352684
N.STRH        13732103509262685
N.TYEH        13743613511042686
N.OKZH        13714263457812687
N.TDEH        13724683457072688
N.SSRH        13729263453862689
N.MCTH        13656313444412690
N.THNH        13726363447122691
N.KMDH        13808843627982692
N.SSSH        13802873634622693
N.TGKH        13805783642452694
N.NZWH        13826453654612695
N.NGWH        13741093603842696
N.SOJH        13756333607102697
N.MMOH        13759393615472698
N.IKSH        13757823627592699
N.OM2H        13749213631962700
N.HOTH        13749213622942701
N.KGRH        14018843605182702
N.HTKH        14037193621792703
N.TU2H        13858053530692704
N.SZJH        13854773458542705
N.SMSH        13829543458432706
N.KMWH        13957893508302707
N.KT2H        14020393510282708
N.HBAH        13750893641902709
N.TSKH        14005363612822710
N.YKSH        13905463521502711
N.FJ2H        13941533659122712
N.KNAH        13854773608642713
N.MYTH        13829803619852714
N.KKKH        13836273531942715
N.MN2H        13903763651722716
N.NMZH        13850593509652717
N.SSNH        13848413515932718
N.FJMH        13835633514182719
N.HTNH        13812463518172720
N.SMYH        13718753502392721
N.TOEH        13743253504882722
N.ASOH        13927683638062723
N.YSTH        14012173615352724
N.CHSH        14051103542342725
N.IWKH        13952073506092726
N.KTUH        14015943510822727
N.AKWH        13918893531392728
N.ASGH        13901483519012729
N.HRTH        13918533519222730
N.KRKH        13906943526662731
N.MNZH        13909003508752732
N.YMKH        13903563529422733
N.HCJH        13950383304632734
N.KHZH        13908123411962735
N.MKEH        13930363406552736
N.GERH        13718133543842737
N.KSHH        13724353515652738
N.ACHH        13744103528722739
N.OMCH        13743433629682740
N.ASYH        13822223538322741
N.ENZH        13848113544352742
N.SMBH        13828823525132743
N.TR2H        13853033530922744
N.ABNH        13713883437952745
N.HDAH        13848103458072746
N.HD2H        13848133458072747
N.HKWH        13808113505802748
N.HMOH        13809373438052749
N.HTSH        13910123502512750
N.ITOH        13908273457132751
N.JIZH        13859623454972752
N.KGWH        13801153451952753
N.MKBH        13730653448302754
N.MSKH        13756153511892755
N.NRYH        13857583503792756
N.NSIH        13848053447422757
N.OHSH        13800743441152758
N.OKBH        13815043457192759
N.SIZH        13819603506882760
N.SMDH        13855873444452761
N.TNRH        13752933454662762
N.MDRH        13919313629592763
N.HA2H        14043943549702764
N.KF2H        13833923544532765
N.KMTH        13812883501992766
N.MRIH        13756543451612767
N.SUMH        13807423510342768
N.TATH        13747813500302769
N.KIBH        14039263652852770
N.MORH        14000093556712771
N.NMTH        14034833621922772
N.MOTH        14012803633402773
N.OHRH        13941263621592774
N.HRNH        13851193627792775
N.IWTH        13944093555742776
N.YMIH        13926183603052777
N.CKRH        13956753458242778
N.ICHH        14010423524252779
N.MINH        13959263506312780
N.YKIH        14030333543312781
N.FCHH        13928223539232782
N.HHRH        13904393544312783
N.KOTH        13948753536682784
N.NJMH        13916973425422785
N.HRMH        13940573533252786
N.ODWH        13906253515142787
N.YSKH        13941783512662788
N.SDMH        13834433552052789
N.KGNH        13758133545302790
N.SSWH        13807783606532791
N.TRUH        13856453530832792
N.YFTH        13937103522202793
N.MAZH        13748183611212794
N.SNBH        13756493633202795
N.AHMH        13748433618822796
N.MNYH        13800733611922797
N.MANH        13801003618762798
N.HSNH        14030643535662799
N.SSGH        13808403601402800
N.SUYH        13803823558632801
N.TONH        13759503602802802
N.HQSH        13817893547842803
N.NRSH        13823243545622804
N.HQNH        13815863551012805
N.WMZH        13645473717442806
N.MWDH        13754843612712807
N.ATYH        13756343618222808
N.AAKH        13755223622362809
N.AC2H        13744083528722810
N.KMSH        14005983505292811
N.HKKH        13751563638642812
N.OSTH        13757943637902813
N.OMYH        13752153628082814
N.CHHH        13801253624132815
N.IIDH        13800353526932816
N.OTNH        13754233648532817
N.KHTH        13725443640232818
N.TBSH        14006303558882819
N.HYMH        13936663515742820
N.HT2H        13910113502502821
N.KG3H        13801053452612822
N.KI2H        14039273652852823
N.SSAH        14030283543292824
N.TK2H        13649903452842825
N.TO2H        13913163559812826
N.AOGF        13946443227052950
N.HJOF        13948143306292951
N.OSWF        14211772705902952
N.ASIF        13925243638052954
N.JIZF        13859633455002956
N.KNMF        13710693543012958
N.KZKF        13830863717862960
N.SBTF        13927013758102963
N.SGNF        13856663530582964
N.YMZF        14014673655602968
N.SRNF        13637823612112969
N.KZSF        13908913412342970
N.TSKF        14005393612852972
N.KNHH        13523383439773000
N.TJRH        13517023423863001
N.TISH        13539653431493002
N.KTNH        13542313445783003
N.SSMH        13532723333353004
N.NKTH        13551713336433005
N.OTOH        13535723341693006
N.KTDH        13526383341363007
N.HRKH        13512733358823008
N.HNZH        13532213408243009
N.NKMH        13519463407883010
N.NAGH        13526903419373011
N.WKYH        13504303417203012
N.MHRH        13447653417623013
N.SSYH        13516873504253014
N.KAMH        13454223506043015
N.KKGH        13448483449003016
N.YMSH        13440213501933017
N.NKOH        13425403504033018
N.HAGH        13431423513163019
N.KMGH        13419703453973020
N.AIOH        13428783447603021
N.TJOH        13505063454493022
N.SGRH        13601903451183023
N.TAGH        13621593514303024
N.OTUH        13552033514893025
N.YZEH        13603073438483026
N.HYSH        13601763425423027
N.TKWH        13538933358003028
N.TKEH        13551443358153029
N.KAWH        13600133417553030
N.KRTH        13550213418373031
N.TAMH        13353433430423032
N.SETH        13404213445013033
N.OKYH        13347343446703034
N.MABH        13341173438573035
N.MIHH        13301423422423036
N.DWAH        13256883432893037
N.SJOH        13311043351903038
N.TBRH        13303953354143039
N.KWBH        13244883330133040
N.TSMH        13233313303343041
N.HIYH        13247883320093042
N.SINH        13338983354923043
N.TBEH        13248193342673044
N.SGOH        13319013502963045
N.TTAH        13324333454623046
N.BSEH        13331703440543047
N.HKBH        13337233456183048
N.TKBH        13351163452103049
N.SYOH        13406973504393050
N.KSBH        13355583516963051
N.OHAH        13419143505993052
N.YBRH        13340593510853053
N.HNSH        13416463443703054
N.AYKH        13356963413123055
N.MNOH        13342493411883056
N.OOTH        13242403250483057
N.TSYH        13259353316103058
N.NAKH        13257143304523059
N.GHKH        13321853342473060
N.KTGH        13407183332533061
N.IKKH        13308663338833062
N.HNOH        13615663457833063
N.MITH        13202413441643064
N.HIKH        13200733434353065
N.MICH        13153553423423066
N.HSMH        13238383452183067
N.KNGH        13212163453033068
N.GOTH        13218413500523069
N.IWAH        13225253452813070
N.NITH        13305143513413071
N.YSDH        13251353509803072
N.SDAH        13243343513463073
N.OOCH        13231853505513074
N.HIRH        13248053525553075
N.HKTH        13315623517783076
N.MHSH        13318023533473077
N.HWSH        13429963346513078
N.SADH        13405513400673079
N.KYDH        13407773352673080
N.MZKH        13329513521323081
N.HINH        13323453513883082
N.AKSH        13337843528003083
N.CHZH        13413043515623084
N.SGUH        13432543455883085
N.SNTH        13454433517563086
N.SKIH        13209673423613087
N.KURH        13238473417303088
N.GEIH        13222763444833089
N.KSAH        13257143442103090
N.MIGH        13308253431103091
N.KTWH        13254743454823092
N.NMKH        13320963422713093
N.KNBH        13325073433403094
N.INMH        13513063349513095
N.YNDH        13300103332333096
N.NDGH        13507463531463097
N.INEH        13514983542623098
N.FKCH        13508023518803099
N.MYMH        13533053516113100
N.KSMH        13439403537253101
N.IZSH        13451733527443102
N.IAMH        13420563534373103
N.JNSH        13310043449353104
N.HRSH        13225773434863105
N.IKTH        13218433328313106
N.SSKH        13317203323523107
N.AMNH        13501613540883108
N.KMEH        13529083502813109
N.TRIH        13551253435063110
N.MROH        13435723528183111
N.KWHH        13411933523683112
N.SKGH        13344923521893113
N.KSIH        13301363531393114
N.KACH        13253933520533115
N.OKMH        13224383412543116
N.KRHH        13230323406973117
N.YSHH        13240133439773118
N.TGUH        13213963434303119
N.HISH        13223443424733120
N.HHIH        13247543427433121
N.MKIH        13408893416203122
N.OHCH        13418263413583123
N.MYKH        13303493411513124
N.OOZH        13236073334843125
N.UWAH        13230333325623126
N.TOKH        13432023359413127
N.KNNH        13418943339773128
N.TSSH        13258313246783129
N.KHUH        13349463340493130
N.INOH        13326333331883131
N.MURH        13409623317203132
N.MISH        13206943322313133
N.UUMH        13419453427433134
N.IKWH        13353603359983135
N.GSIH        13349153331763136
N.MTYH        13334563345263137
N.KMMH        13544773453893138
N.OSKH        13531193442953139
N.KYTH        13543823500563140
N.ABUF        13534243451813451
N.KIKH        13103043406893500
N.MNEH        13108603406673501
N.NGTH        13110623420453502
N.TKJH        13141153412553503
N.MTOH        13121583413063504
N.TYUH        13055943408093505
N.MTMH        13137973429023506
N.TMGH        13140093437543507
N.IKNH        13207563411353508
N.SYTH        13203763401623509
N.MKWH        13159663411843510
N.UBEH        13118073359363511
N.HOFH        13133703402963512
N.KIGH        13140973241833513
N.TGOH        13127863221643514
N.MRTH        13120093231093515
N.SBAH        13106263228523516
N.KWMH        13131843212793517
N.NANH        13116013220823518
N.GKSH        13113543239223519
N.NRAH        13111683211923520
N.MJNH        13056723151863521
N.KTMH        13117403201313522
N.SDWH        13128203201253523
N.SUKH        13103713202533524
N.NCNH        13121063133893525
N.MJSH        13104753143813526
N.ASVH        13101193257083527
N.KHKH        13041693306533528
N.OGNH        13103773307323529
N.NMNH        13113243257323530
N.HKSH        13106063248683531
N.YABH        13101513239013532
N.ASKH        13034663217513533
N.IZMH        13054283229413534
N.UWEH        13054583213253535
N.HYOH        13044223212313536
N.SNWH        13010873218913537
N.KKCH        13049803259893538
N.MSMH        13033503237403539
N.IMRH        12952793315943540
N.CZEH        12953263330483541
N.SRIH        13006293310833542
N.FJIH        13013973324593543
N.HSFH        13024293321913544
N.AKNH        13012463159643545
N.OSUH        13059813133713546
N.NSMH        13007153209323547
N.KORH        13027563141933548
N.KDIH        13029753152193549
N.SATH        13041933105383550
N.YKWH        13037103112403551
N.MYJH        13026633158873552
N.SENH        13021613150243553
N.CRNH        13026003122453554
N.AIRH        13036893142843555
N.YGNH        13101963324733556
N.AKIH        13141153328393557
N.YMGH        13126573327493558
N.SNIH        13120843307843559
N.TAKH        13123903258363560
N.NTHH        13132523309153561
N.UMEH        13140723250923562
N.SIKH        13152173255673563
N.MIEH        13135293259223564
N.UMWH        13132143250353565
N.SBNH        12945913312733566
N.TKKH        13008453254623567
N.SBSH        12948613307543568
N.HRDH        12926123312703569
N.KKIH        12948163257323570
N.NGSH        12951753241993571
N.WKMH        13035783341783572
N.KAHH        13044713333073573
N.KIWH        13049713327923574
N.TARH        13038133322043575
N.SGWH        13057023331763576
N.BZNH        13108093335553577
N.UMIH        13032993333653578
N.KKYH        13058773353123579
N.TYNH        13045133238063580
N.MMTH        13021883210223581
N.HYGH        13135363221923582
N.UCNH        13105263115503583
N.GENH        13032593351013584
N.HGIH        13122643423873585
N.TKUH        13148893358353586
N.KNSH        13206243349563587
N.TOHH        13224283355753588
N.UKHH        13049023317353589
N.KKEH        13112713317063590
N.MSIH        13049193247803591
N.TMNH        13033653259243592
N.NOBH        13141753230363593
N.KYAH        13051253124033594
N.AS2H        13100433300193595
N.AMMF        12918012809433951
N.IZHF        12912403408153954
N.KYKF        13024593022693955
N.STMF        12943423253223964
N.YNGF        12300422427304250
N.IGKF        12410732424714251
N.KGMF        12812922645404252
N.ZMMF        12718232613974253
JSAPPO        14119704303604300
JHAKOD        14045204149004301
JMORI         14034104206404302
JESASH        14007504152104303
JOTARU        14101104311004304
JKUTCH        14045504254104305
JSUTTS        14013404247704306
JIWAMI        14147104312804307
JASAHI        14222204346304308
JHABOR        14142104421804309
JRUMOI        14138004356704310
JWAKKA        14140804524904311
JABASH        14416804401204312
JMOMBE        14321404420704313
JMUROR        14058704218804314
JTOMAK        14132804237404315
JURAKA        14246704209704316
JOBIHI        14312804255204317
JHIROO        14319004217704318
JKUSHI        14422704259204319
JNEMUR        14535204319904320
JAOMOR        14046104049304321
JFUKAU        13956004038804322
JHACHN        14131304031704323
JMUTSU        14112704117104324
JMIYAO        14157903938904325
JOFUNA        14142903903804326
JMORIO        14109903941904327
JISHIN        14118003825704328
JSENDA        14053803815704329
JAKITA        14006003943104330
JSAKAT        13950603854504331
JSHINJ        14018703845404332
JYAMAA        14020703815404333
JFUKUS        14028303745604334
JSHIRA        14013003707904335
JONAHA        14053803657204336
JWAKAM        13954603729304337
JMITO         14027803623204338
JKAKIO        14011403614104339
JNIKKO        13930003644504340
JUTSUN        13952103633004341
JMAEBA        13903703624304342
JKUMAG        13922803609004343
JCHICH        13904403559204344
JCHOSH        14051403544404345
JCHIBA        14005803536204346
JTATEY        13951903459204347
JKATSU        14018703509004348
JTOKYO        13945303541404349
JOSHIM        13921803445004350
JMIYAE        13931203407404351
JHACHJ        13947103306304352
JCHIJI        14211112705634353
JYOKOH        13939203526404354
JTAKAD        13814803706504355
JNIIGA        13902903754804356
JAIKAW        13814403801804357
JTOYAM        13712103642604358
JFUSHI        13703203647504359
JWAJIM        13653703723604360
JKANAZ        13638103635404361
JFUKUI        13613403603404362
JTSURU        13603703539204363
JKAWAG        13845603530004364
JKOFU         13833203540004365
JNAGAN        13811503639804366
JMATSS        13812323632654367
JMATSM        13758203614804368
JKARUI        13832703620504369
JIIDA         13750103530804370
JTAKAY        13715203609404371
JGIFU         13645703524004372
JAJIRO        13905503502804373
JIROZA        13850603436204374
JMISHI        13855603506904375
JSHIZU        13824203458504376
JOMAEZ        13812703436304377
JHAMAM        13743203442604378
JIRAKO        13705603437704379
JNAGOY        13657903510104380
JYOKKA        13634803456404381
JTSU          13631203444004382
JUENO         13608803446204383
JOWASE        13611503404204384
JHIKON        13614603516604385
JMAIZU        13519003527004386
JKYOTO        13543803501204387
JOSAKA        13531103440904388
JTOYOO        13449303532204389
JKOBE         13512703441804390
JHIMEJ        13440303450404391
JSUMOT        13454303420344392
JNARA         13549603441604393
JWAKAY        13509803413804394
JSHION        13545603327104395
JTOTTO        13414203529304396
JYONAO        13320303526104397
JSAKAI        13314003532704398
JMATSE        13303803527204399
JHAMAD        13203903454204400
JSAIGO        13320003612304401
JTSUYA        13400503503904402
JOKAYA        13354903439604403
JFUKUY        13314803427204404
JHIROS        13227903424204405
JKURE         13232903414204406
JTOKUS        13434403404104407
JTAKAM        13403203419004408
JTADOT        13345103416604409
JMATSY        13246703350604410
JUWAJI        13233203313604411
JMUROT        13410603315104412
JKOCHI        13332903334104413
JSUKUM        13241703255304414
JASHIZ        13300603243304415
JHAGI         13123503424904416
JYAMAU        13127403409604417
JSHIMO        13055603356904418
JFUKUO        13022503335004419
JIIZUK        13041603339204420
JSAGA         13018303315904421
JSASEB        12944003309304422
JHIRAD        12933103321604423
JNAGAS        12952103244104424
JUNZEN        13015803244604425
JIZUHA        12917503411904426
JFUKUE        12849403241804427
JASOSA        13104403252804428
JKUMAM        13042503248804429
JHITOY        13044903213204430
JOITA         13137103314104431
JHITA         13055803319304432
JNOBEO        13139503234904433
JMIYAZ        13124903156304434
JABURA        13124483134704435
JMIYAJ        13104903143804436
JKAGOS        13033003133304437
JMAKUR        13017603116304438
JTANEG        13059503044304439
JYAKUS        13039903023204440
JNAZE         12929802822804441
JNAGO         12758002635604442
JNAHA         12741202612404443
JKUMEJ        12648202620304444
JMINAM        13113802549804445
JMIYAK        12516602447604446
JISHIG        12409802420204447
JYONAU        12300602428004448
JMORI2        14035304204104449
JIIDA2        13749403531404450
JSASE2        12943903309204451
V.MTBT        13933513404424500
V.MKMT        13931323407454502
V.AKOC        13928803404544503
AKIOKA        13431393525324504
V.KSEO        13908033413164505
V.KJUA        13113743306184506
V.UNZB        13016353247604511
V.UNZH        13007873248504512
V.BNDA        14004793735044513
V.NGS         14007103736624514
V.YDY         14003093738594515
V.FUJ2        13843643521644517
V.NSUA        13959443706384518
V.AZMA        14016533743344562
V.ADTA        14019933738784566
V.ASMB        13831133623374572
V.MKJA        13931953405934578
V.OSMA        13923213444164579
V.OSMC        13922283445484581
V.FUJK        13843643521644584
V.ONTA        13729733552614585
V.KSHA        13832733638884586
V.USAM        13903963500014587
V.KIRA        13052273154004613
V.STI1        13018123047264629
V.SWA1        12942272937734635
EIGOTB        13944863309234642
NAKNOG        13948843304014643
IRIOMS        12344822423294653
MATNAK        13800733611924654
NSHIGA        13801003618764655
KIYOSA        14432084341674656
SHARIF        14443994350284657
HOTAKA        13748433618824692
V.MYCR        13931363404774693
V.MYKO        13929233404304694
V.MYSA        13933693405634695
V.MYYA        13932183403604696
AZUMI         13748183611214707
SHINMA        13756493633204708
OWASEN        13611533404204719
AJIRO2        13905513502704720
V.HSMD        13645863608784774
V.IWYK        14057553952654776
V.NGS2        14006933736844782
V.KRK         14049203856484787
V.KKOY        14039553900684811
V.AAT2        14427014337114819
V.MEAK        14402694321104820
V.TIAE        14249624339664821
V.TKBG        14239014326924823
V.TKOK        14237834325184824
V.TKKH        14240494324434825
V.TANS        14120064240264826
V.KUJG        14107684229504827
V.USSW        14052294232204828
V.HKNS        14040894206554830
V.ESKS        14108994147404831
V.IKSR        14014134040124832
V.AYBN        14043173956714833
V.UMG2        14102453949944834
V.AKHC        14048413946084836
V.CHKN        13956363907754837
V.KRK2        14049083856454838
V.ZABD        14023693807334839
V.AZJD        14015363743464840
V.ADNM        14013683737294841
V.BNUR        14004203738014842
V.NANM        13955893706414843
V.NSYG        13924463648224844
V.KSAO        13833323638084845
V.AMSO        13830333622314846
V.NYK2        13802293657354849
V.YKN2        13734453615474850
V.NOSM        13735813606854853
V.ONTN        13730213552394854
V.HSNK        13645173607724855
V.FJTR        13848283519994856
V.HNNN        13903013514764857
V.IVIN        13905053458284858
V.OSFT        13924733442934859
V.OSSN        13924643446484860
V.OSKT        13921663446714861
V.NIST        13914923421764862
V.KOTJ        13908913413244863
V.MJON        13930863404384864
V.HJNY        13946773307324865
V.AOMT        13945643228024866
V.TGBP        13127073319534867
V.KJA2        13113783306204868
V.ASO2        13104403252834869
V.UNKN        13017313246314872
V.KITK        13053823153194873
V.SKD2        13042453134234878
V.SIMN        13017623047324879
V.SWAN        12942102937534885
V.IOCD        14118432446124893
A.MYGA        14128263831445504
A.MYGB        14127803822515505
A.MYGC        14110163824835506
A.FKSB        14058403716975507
A.FKSC        14045943718595508
A.ENJJ        13847273738695511
A.OZKU        13842853725365521
A.NGNY        13856473729955535
A.SOTN        13853123718375539
A.HRDA        14052864126935549
A.CHOG        14048924119635550
A.WKNS        14046494108715552
A.YNKW        14057824119015554
A.SMFR        14106454127605555
A.TNAB        14109524118875556
A.SGMR        14123844117625559
A.SRNK        14122414110255561
A.KRUC        14121174050775565
A.STDJ        14059104050925569
A.HGTZ        14054244058975571
A.ASMS        14052444053145572
A.NZWA        14045754042335574
A.YNDA        14033104044335575
A.IIZM        14029754050245576
A.STBS        14037564056625577
A.TRDT        14037784108495580
A.KKNI        14032664143495582
A.TSRN        14053494146425583
A.KSWN        14109044147445584
A.WKMT        13013523205945585
A.KMMY        13017063201285586
A.KSBC        13023633205245587
A.YUDA        13014163153875588
A.TRMR        13021103154405589
A.OZAT        13019403141335590
A.ICHN        13024973144305591
A.URMY        13029273147735592
A.HOKI        13021253136885593
A.FKAG        13020123129245594
A.KTUR        13007913125035595
A.IMTA        12947223145645596
A.SATO        12954433150355597
A.KAMO        13033993150845598
A.KUS2        13015483146105599
MIYOSH        13953223502105673
KIHOKU        13616423414345718
MIYKNA        14149183934605730
NOMOZA        12947923237965762
TT1OBS        13647083337335777
TT2OBS        13701633344085778
TT3OBS        13723863351785779
TT4OBS        13732293400485780
TT5OBS        13742983415135781
HACHJK        13947863304345782
AMAMIN        12910522814575783
NIIJOH        13916453421365784
BEPPUA        13124433320185785
YAKUHI        13030583014275786
TAKARA        12912182909195787
OKIERJ        12834252721675788
NAGOT         12801332631115789
IKEMAJ        12514862455425790
IRABU         12510372449695791
ISHIGH        12418642435225792
YONAGK        12256712427075793
OKI2          13314893617455794
GOTSU2        13230423503815795
HAMNAK        14509654304975796
THIROO        14317934217485797
SINHDK        14228004224595798
ATSUMA        14155234237365799
SHIPPU        14125054316525800
SETANA        13952604225355801
AOHIGA        14120244115925802
ROKKAS        14121984100445803
HYAKUZ        14021544039115804
EDANAR        14142594012345805
SIZUKU        14057163944495806
MOTOYO        14128433848655807
FOSAKI        14054673836135808
KOBUCH        14127933818645809
TOKIWA        14009684016315810
YGYUZA        13955833900975811
ARCADI        14008623754765812
FURUDN        14033673705455813
YAMAUE        14035213620435814
ITAHOR        14031553557955815
SMATSU        14026903538565816
UCHIUR        14011953509585817
TOSIMA        13917303431425818
SIKINE        13912643420085819
MIKURA        13935443353545820
AOGASM        13945833227825821
HATUMA        13900523457535822
FJNAKA        13841113511645823
SINONB        13759143445065824
SSYABE        13730443454855825
ICHIAK        13650583518125826
MMIHAM        13601523349155827
TENKAW        13553043416215828
KUSIMO        13545443326995829
MIMANA        13409103402605830
KHARUN        13329933330605831
SKAMAE        13154073247895832
HICHIY        13138213226595833
MITANE        13054033023845834
YORONJ        12827032701485835
OGA3          13948423955185836
TAMAG3        12747022608625837
TANIAI        13644133535625838
TANABE        13536653349115839
HAHAJ2        14210542637975840
KUIZU3        13048763232945841
MIYKJ3        12519662444455842
SHIBET        14500274346535843
OMATSU        14000414131495844
REBUNT        14103904525405845
MSOUMA        14053243743475846
SAGAMI        13912513536115847
SAKAUR        13250923530035848
HAGIMI        13108483446965849
MITSUS        12923093420315850
NICHIN        13122563139725851
KDAITO        13117812556975852
AWJNGS        13454143429125853
UONUMA        13903393712515854
MIYKE4        13932863403635855
OTAMA2        14020023733595856
CASHIK        14051463543265857
CHONAN        14014133523055858
HANNO2        13916723550375859
ONDO          13231803410855860
IRABU2        12511622450005861
NUMATA        13913403643815862
IRIOMU        12347442425495863
HATER2        12346672403725864
TOKOR2        14405134407115865
