code_prime,address,codes_ordered,lat,lon,datetime_b_s,datetime_e_s
4512802,常滑市飛香台,[4512802],3454,13651,['2022-02-25 12:00:00'],['2022-01-01 00:00:00']
4512930,愛知江南市赤童子町,"[4512930, 4512931]",3520,13652,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4513130,小牧市安田町,"[4513130, 4513131]",3518,13655,"['2004-03-01 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4513230,稲沢市稲府町,"[4513230, 4513235]",3515,13647,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4513231,稲沢市祖父江町,"[4513231, 4513233]",3515,13643,"['1997-11-10 12:00:00', '2017-03-15 12:00:00']","['2017-03-15 12:00:00', '2022-01-01 00:00:00']"
4513232,稲沢市平和町,"[4513232, 4513234]",3513,13644,"['1997-11-10 12:00:00', '2017-03-14 12:00:00']","['2017-03-14 12:00:00', '2022-01-01 00:00:00']"
4513330,東海市中央町,[4513330],3501,13654,['1997-11-10 12:00:00'],['2011-01-06 12:00:00']
4513331,東海市加木屋町,[4513331],3500,13654,['2011-01-06 12:00:00'],['2022-01-01 00:00:00']
4513430,大府市中央町,"[4513430, 4513431]",3501,13658,"['2001-03-22 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4513520,知多市緑町,[4513520],3500,13652,['2004-11-01 12:00:00'],['2022-01-01 00:00:00']
4513540,知多市八幡,[4513540],3500,13652,['2003-12-01 12:00:00'],['2011-01-06 12:00:00']
4513630,知立市弘法,[4513630],3500,13703,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
4513730,尾張旭市東大道町,"[4513730, 4513731]",3513,13702,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4513830,高浜市稗田町,"[4513830, 4513831]",3455,13659,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4513930,岩倉市川井町,"[4513930, 4513931]",3516,13652,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4514030,豊明市新田町,[4514030],3503,13701,['1998-10-15 12:00:00'],['2003-04-01 12:00:00']
4514031,豊明市沓掛町,[4514031],3504,13701,['2003-04-01 12:00:00'],['2022-01-01 00:00:00']
4514130,日進市蟹甲町,"[4514130, 4514131]",3508,13702,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4514230,東郷町春木,"[4514230, 4514231]",3506,13703,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4514530,豊山町豊場,"[4514530, 4514531]",3515,13655,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4515130,大口町下小口,"[4515130, 4515131]",3520,13654,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4515230,扶桑町高雄,"[4515230, 4515231]",3522,13655,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4515930,大治町馬島,"[4515930, 4515931]",3511,13649,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4516030,蟹江町蟹江本町,"[4516030, 4516031]",3508,13648,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4516230,飛島村竹之郷,[4516230],3505,13647,['1997-11-10 12:00:00'],['2022-01-01 00:00:00']
4516830,阿久比町卯坂,"[4516830, 4516831]",3456,13655,"['1997-11-10 12:00:00', '2015-12-24 12:00:00']","['2015-12-24 12:00:00', '2022-01-01 00:00:00']"
4516930,東浦町緒川,"[4516930, 4516931]",3459,13658,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4517000,南知多町豊浜,[4517000],3443,13656,['1996-04-01 12:00:00'],['2022-01-01 00:00:00']
4517120,愛知美浜町河和,[4517120],3447,13654,['2004-05-26 12:00:00'],['2022-01-01 00:00:00']
4517230,武豊町長尾山,"[4517230, 4517231]",3451,13655,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4517630,幸田町菱池,"[4517630, 4517631, 4517632]",3452,13710,"['1997-11-10 12:00:00', '2005-07-07 12:00:00', '2023-03-16 12:00:00']","['2005-07-07 12:00:00', '2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4518000,愛西市稲葉町,"[4518000, 4518001]",3509,13644,"['1996-04-01 12:00:00', '2015-05-28 12:00:00']","['2015-05-28 12:00:00', '2022-01-01 00:00:00']"
4518030,愛西市石田町,"[4518030, 4518033]",3510,13642,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4518031,愛西市江西町,"[4518031, 4518034]",3513,13642,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4518032,愛西市諏訪町,"[4518032, 4518035]",3512,13644,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4518130,清須市西枇杷島町花咲,[4518130],3512,13652,['1997-11-10 12:00:00'],['2023-03-16 12:00:00']
4518131,清須市清洲,"[4518131, 4518135]",3513,13650,"['1997-11-10 12:00:00', '2018-03-02 12:00:00']","['2018-03-02 12:00:00', '2022-01-01 00:00:00']"
4518132,清須市須ケ口,"[4518132, 4518134]",3512,13651,"['1997-11-10 12:00:00', '2015-08-20 12:00:00']","['2015-08-20 12:00:00', '2022-01-01 00:00:00']"
4518133,清須市春日振形,"[4518133, 4518136]",3514,13650,"['1997-11-10 12:00:00', '2018-02-28 12:00:00']","['2018-02-28 12:00:00', '2022-01-01 00:00:00']"
4518137,清須市西枇杷島町住吉,[4518137],3512,13652,['2023-03-16 12:00:00'],['2022-01-01 00:00:00']
4518230,北名古屋市熊之庄,[4518230],3515,13653,['1997-11-10 12:00:00'],['2017-07-13 12:00:00']
4518231,北名古屋市西之保,"[4518231, 4518232]",3515,13652,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4518233,北名古屋市井瀬木,[4518233],3515,13653,['2023-03-16 12:00:00'],['2022-01-01 00:00:00']
4518330,弥富市神戸,"[4518330, 4518332, 4518333]",3506,13646,"['1997-11-10 12:00:00', '2011-08-02 12:00:00', '2014-02-07 12:00:00']","['2011-08-02 12:00:00', '2014-02-07 12:00:00', '2022-01-01 00:00:00']"
4518331,弥富市前ヶ須町,"[4518331, 4518334]",3507,13643,"['1997-11-10 12:00:00', '2017-03-27 12:00:00']","['2017-03-27 12:00:00', '2022-01-01 00:00:00']"
4518430,愛知みよし市三好町,"[4518430, 4518431]",3505,13704,"['1997-11-10 12:00:00', '2012-07-03 12:00:00']","['2012-07-03 12:00:00', '2022-01-01 00:00:00']"
4518530,あま市七宝町,"[4518530, 4518533]",3510,13648,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4518531,あま市木田,"[4518531, 4518534]",3512,13647,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4518532,あま市甚目寺,"[4518532, 4518535]",3512,13649,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4518630,長久手市岩作城の内,"[4518630, 4518631]",3511,13703,"['1997-11-10 12:00:00', '2023-03-16 12:00:00']","['2023-03-16 12:00:00', '2022-01-01 00:00:00']"
4600000,四日市市小古曽,[4600000],3456,13635,['1966-01-01 00:00:00'],['2000-07-18 12:00:00']
4600001,四日市市日永,[4600001],3456,13635,['2000-07-18 12:00:00'],['2022-01-01 00:00:00']
4600020,四日市市新浜町,[4600020],3458,13638,['2004-11-01 12:00:00'],['2022-01-01 00:00:00']
4600030,四日市市諏訪町,[4600030],3458,13638,['1999-07-21 12:00:00'],['2022-01-01 00:00:00']
4600031,四日市市楠町北五味塚,"[4600031, 4600032]",3455,13638,"['1998-06-15 12:00:00', '2020-07-20 12:00:00']","['2020-07-20 12:00:00', '2022-01-01 00:00:00']"
4600130,桑名市中央町,"[4600130, 4600135]",3504,13641,"['1999-07-21 12:00:00', '2020-11-22 12:00:00']","['2020-11-22 12:00:00', '2022-01-01 00:00:00']"
4600131,桑名市多度町多度,"[4600131, 4600133]",3508,13638,"['1998-06-15 12:00:00', '2010-10-05 12:00:00']","['2010-10-05 12:00:00', '2022-01-01 00:00:00']"
4600132,桑名市長島町松ケ島,"[4600132, 4600134]",3505,13642,"['1998-06-15 12:00:00', '2010-10-05 12:00:00']","['2010-10-05 12:00:00', '2022-01-01 00:00:00']"
4600200,鈴鹿市西条,[4600200],3453,13634,['1996-04-01 12:00:00'],['2022-01-01 00:00:00']
4600230,鈴鹿市神戸,"[4600230, 4600231]",3453,13635,"['1998-06-15 12:00:00', '2006-03-22 12:00:00']","['2006-03-22 12:00:00', '2022-01-01 00:00:00']"
4600530,木曽岬町西対海地,"[4600530, 4600531]",3505,13644,"['1998-06-15 12:00:00', '2016-11-21 12:00:00']","['2016-11-21 12:00:00', '2022-01-01 00:00:00']"
4600930,東員町山田,[4600930],3504,13635,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4601130,菰野町菰野,[4601130],3501,13631,['1998-06-15 12:00:00'],['2002-11-12 12:00:00']
4601131,菰野町潤田,[4601131],3501,13630,['2002-11-12 12:00:00'],['2022-01-01 00:00:00']
4601330,三重朝日町小向,[4601330],3502,13640,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4601430,川越町豊田一色,"[4601430, 4601431]",3502,13640,"['1998-06-15 12:00:00', '2007-02-28 12:00:00']","['2007-02-28 12:00:00', '2022-01-01 00:00:00']"
4601530,いなべ市員弁町笠田新田,"[4601530, 4601535]",3507,13634,"['1998-06-15 12:00:00', '2020-11-30 12:00:00']","['2020-11-30 12:00:00', '2022-01-01 00:00:00']"
4601531,いなべ市北勢町阿下喜,"[4601531, 4601534, 4601538]",3509,13631,"['1998-06-15 12:00:00', '2010-09-03 00:00:00', '2021-02-14 12:00:00']","['2010-09-03 00:00:00', '2021-02-14 12:00:00', '2022-01-01 00:00:00']"
4601532,いなべ市大安町大井田,[4601532],3506,13632,['1998-06-15 12:00:00'],['2020-11-25 12:00:00']
4601533,いなべ市藤原町市場,"[4601533, 4601537]",3510,13630,"['1998-06-15 12:00:00', '2020-08-18 12:00:00']","['2020-08-18 12:00:00', '2022-01-01 00:00:00']"
4601536,いなべ市大安町丹生川久下,[4601536],3507,13631,['2020-11-25 12:00:00'],['2022-01-01 00:00:00']
4601620,亀山市西丸町,[4601620],3451,13627,['2004-11-01 12:00:00'],['2009-08-07 15:00:00']
4601621,亀山市椿世町,[4601621],3452,13627,['2010-10-05 12:00:00'],['2022-01-01 00:00:00']
4601630,亀山市本丸町,[4601630],3451,13627,['1999-07-21 12:00:00'],['2022-01-01 00:00:00']
4601631,亀山市関町木崎,[4601631],3451,13623,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4601670,亀山測候所,[4601670],3452,13628,['1927-01-01 00:00:00'],['1966-03-31 23:59:00']
4610000,津市島崎町,[4610000],3444,13631,['1920-01-01 00:00:00'],['2022-01-01 00:00:00']
4610001,津市片田薬王寺町,[4610001],3443,13625,['1996-04-01 12:00:00'],['2022-01-01 00:00:00']
4610030,津市西丸之内,[4610030],3443,13630,['1999-07-21 12:00:00'],['2022-01-01 00:00:00']
4610031,津市久居東鷹跡町,"[4610031, 4610041]",3441,13628,"['1998-06-15 12:00:00', '2010-09-07 00:00:00']","['2010-09-07 00:00:00', '2015-02-18 12:00:00']"
4610032,津市河芸町浜田,[4610032],3447,13632,['2001-05-10 12:00:00'],['2022-01-01 00:00:00']
4610033,津市芸濃町椋本,[4610033],3448,13626,['2005-05-16 12:00:00'],['2022-01-01 00:00:00']
4610034,津市美里町三郷,[4610034],3443,13623,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4610035,津市安濃町川西,[4610035],3446,13627,['1998-06-15 12:00:00'],['2006-05-25 12:00:00']
4610036,津市香良洲町,[4610036],3439,13632,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4610037,津市一志町田尻,"[4610037, 4610043]",3439,13626,"['1998-06-15 12:00:00', '2012-07-27 12:00:00']","['2012-07-27 12:00:00', '2022-01-01 00:00:00']"
4610038,津市白山町川口,"[4610038, 4610042]",3438,13620,"['1998-06-15 12:00:00', '2010-08-24 00:00:00']","['2010-08-24 00:00:00', '2022-01-01 00:00:00']"
4610039,津市美杉町八知,"[4610039, 4610044]",3433,13616,"['1998-06-15 12:00:00', '2014-03-27 12:00:00']","['2014-03-27 12:00:00', '2022-01-01 00:00:00']"
4610040,津市安濃町東観音寺,[4610040],3446,13627,['2006-05-25 12:00:00'],['2022-01-01 00:00:00']
4610045,津市久居明神町,[4610045],3441,13628,['2015-02-18 12:00:00'],['2022-01-01 00:00:00']
4610060,河芸町上野,[4610060],3447,13632,['1998-06-15 12:00:00'],['2001-05-10 12:00:00']
4610061,芸濃町椋本,[4610061],3449,13626,['1998-06-15 12:00:00'],['2005-05-16 12:00:00']
4610062,白山町古市,[4610062],3439,13620,['2004-11-01 12:00:00'],['2005-11-18 17:00:00']
4610200,松阪市高町,[4610200],3435,13633,['1996-04-01 12:00:00'],['2009-08-21 15:00:00']
4610201,松阪市上川町,[4610201],3433,13633,['2010-03-31 13:00:00'],['2022-01-01 00:00:00']
4610222,松阪市魚町,[4610222],3435,13632,['2007-06-02 12:00:00'],['2022-01-01 00:00:00']
4610230,松阪市殿町,"[4610230, 4610235]",3435,13632,"['1998-06-15 12:00:00', '2010-07-23 17:00:00']","['2010-07-23 17:00:00', '2022-01-01 00:00:00']"
4610231,松阪市嬉野町,"[4610231, 4610237]",3437,13629,"['1998-06-15 12:00:00', '2014-03-04 12:00:00']","['2014-03-04 12:00:00', '2022-01-01 00:00:00']"
4610232,松阪市曽原町,[4610232],3438,13631,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4610233,松阪市飯南町粥見,"[4610233, 4610236]",3427,13623,"['1998-06-15 12:00:00', '2010-08-19 17:31:00']","['2010-08-19 17:31:00', '2022-01-01 00:00:00']"
4610234,松阪市飯高町宮前,[4610234],3426,13620,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4610430,名張市鴻之台,[4610430],3438,13606,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4612130,多気町相可,"[4612130, 4612132, 4612133]",3430,13633,"['1998-06-15 12:00:00', '2007-04-01 12:00:00', '2010-08-21 18:00:00']","['2007-04-01 12:00:00', '2010-08-21 18:00:00', '2022-01-01 00:00:00']"
4612131,多気町朝柄,[4612131],3428,13628,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4612230,三重明和町馬之上,[4612230],3433,13637,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4614300,伊賀市緑ケ丘本町,"[4614300, 4614301]",3446,13609,"['1937-01-13 00:00:00', '2010-03-31 13:00:00']","['2010-03-31 13:00:00', '2022-01-01 00:00:00']"
4614320,伊賀市小田町,[4614320],3446,13607,['2004-11-01 12:00:00'],['2022-01-01 00:00:00']
4614330,伊賀市上野丸之内,[4614330],3446,13608,['1998-06-15 12:00:00'],['2019-03-12 12:00:00']
4614331,伊賀市下柘植,[4614331],3450,13613,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4614332,伊賀市島ヶ原,[4614332],3446,13603,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4614333,伊賀市馬場,"[4614333, 4614339]",3450,13611,"['1998-06-15 12:00:00', '2020-12-27 12:00:00']","['2020-12-27 12:00:00', '2022-01-01 00:00:00']"
4614334,伊賀市平田,"[4614334, 4614338]",3446,13613,"['1998-06-15 12:00:00', '2020-12-06 12:00:00']","['2020-12-06 12:00:00', '2022-01-01 00:00:00']"
4614335,伊賀市阿保,"[4614335, 4614336, 4614340]",3440,13611,"['1998-06-15 12:00:00', '2010-10-05 12:00:00', '2022-05-27 12:00:00']","['2010-10-05 12:00:00', '2022-05-27 12:00:00', '2022-01-01 00:00:00']"
4614337,伊賀市四十九町,[4614337],3445,13609,['2019-03-12 12:00:00'],['2022-01-01 00:00:00']
4620000,尾鷲市南陽町,"[4620000, 4620001]",3404,13612,"['1924-01-01 00:00:00', '2007-09-14 18:00:00']","['2007-09-14 18:00:00', '2022-01-01 00:00:00']"
4620020,尾鷲市南浦,[4620020],3404,13610,['2004-11-01 12:00:00'],['2022-01-01 00:00:00']
4620030,尾鷲市中央町,[4620030],3404,13611,['1999-07-21 12:00:00'],['2022-01-01 00:00:00']
4620120,熊野市有馬町,[4620120],3353,13605,['2004-11-01 12:00:00'],['2022-01-01 00:00:00']
4620130,熊野市井戸町,[4620130],3353,13606,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4620131,熊野市紀和町板屋,"[4620131, 4620132]",3353,13555,"['1998-06-15 12:00:00', '2021-01-10 12:00:00']","['2021-01-10 12:00:00', '2022-01-01 00:00:00']"
4620800,三重御浜町寺谷総合公園,[4620800],3349,13602,['2012-10-02 12:00:00'],['2022-01-01 00:00:00']
4620830,三重御浜町下市木,[4620830],3349,13603,['1998-06-15 12:00:00'],['2001-05-10 12:00:00']
4620831,三重御浜町阿田和,[4620831],3349,13603,['2001-05-10 12:00:00'],['2022-01-01 00:00:00']
4620930,紀宝町成川,[4620930],3344,13600,['1998-06-15 12:00:00'],['2010-08-26 23:59:00']
4620931,紀宝町鵜殿,[4620931],3344,13601,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4620932,紀宝町神内,[4620932],3345,13601,['2010-08-26 00:00:00'],['2022-01-01 00:00:00']
4621230,三重大紀町滝原,[4621230],3421,13625,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4621231,三重大紀町錦,[4621231],3413,13624,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4621232,三重大紀町大内山,"[4621232, 4621233]",3417,13622,"['1999-07-21 12:00:00', '2010-07-02 18:00:00']","['2010-07-02 18:00:00', '2022-01-01 00:00:00']"
4621330,南伊勢町五ヶ所浦,[4621330],3421,13642,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4621331,南伊勢町神前浦,[4621331],3417,13630,['2000-07-18 12:00:00'],['2022-01-01 00:00:00']
4621360,南島町神前浦,[4621360],3417,13630,['1999-07-21 12:00:00'],['2000-07-18 12:00:00']
4621400,三重紀北町十須,[4621400],3414,13616,['2005-05-16 12:00:00'],['2022-01-01 00:00:00']
4621430,三重紀北町長島,"[4621430, 4621432]",3412,13620,"['1998-06-15 12:00:00', '2010-08-28 00:00:00']","['2010-08-28 00:00:00', '2013-03-23 12:00:00']"
4621431,三重紀北町相賀,[4621431],3407,13614,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4621433,三重紀北町東長島,[4621433],3413,13620,['2013-03-23 12:00:00'],['2022-01-01 00:00:00']
4621470,紀伊長島町十須,[4621470],3415,13616,['1994-07-15 12:00:00'],['2005-05-16 12:00:00']
4621500,伊勢市矢持町,[4621500],3424,13642,['1994-07-15 12:00:00'],['2022-01-01 00:00:00']
4621520,伊勢市楠部町,[4621520],3429,13644,['2004-11-01 12:00:00'],['2022-01-01 00:00:00']
4621530,伊勢市岩淵,[4621530],3429,13643,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4621531,伊勢市二見町茶屋,[4621531],3430,13647,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4621532,伊勢市小俣町元町,[4621532],3430,13640,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4621533,伊勢市御薗町長屋,[4621533],3431,13643,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4621630,鳥羽市鳥羽,"[4621630, 4621631]",3429,13651,"['1999-07-21 12:00:00', '2010-07-31 18:00:00']","['2010-07-31 18:00:00', '2022-01-01 00:00:00']"
4621700,志摩市志摩町和具,[4621700],3416,13649,['1996-04-01 12:00:00'],['2022-01-01 00:00:00']
4621720,志摩市志摩町布施田,[4621720],3415,13649,['2004-11-01 12:00:00'],['2022-01-01 00:00:00']
4621730,志摩市浜島町浜島,"[4621730, 4621735]",3418,13645,"['1999-07-21 12:00:00', '2016-03-22 12:00:00']","['2016-03-22 12:00:00', '2022-01-01 00:00:00']"
4621731,志摩市大王町波切,[4621731],3417,13653,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4621732,志摩市阿児町鵜方,"[4621732, 4621734]",3420,13650,"['1998-06-15 12:00:00', '2009-10-01 13:00:00']","['2009-10-01 13:00:00', '2022-01-01 00:00:00']"
4621760,志摩市磯部町迫間,"[4621760, 4621733]",3422,13648,"['1998-06-15 12:00:00', '2005-05-16 12:00:00']","['2005-05-16 12:00:00', '2022-01-01 00:00:00']"
4621831,大台町江馬,[4621831],3422,13620,['1999-07-21 12:00:00'],['2022-01-01 00:00:00']
4621860,大台町佐原,"[4621860, 4621830]",3423,13624,"['1998-06-15 12:00:00', '2000-11-30 12:00:00']","['2000-11-30 12:00:00', '2022-01-01 00:00:00']"
4621870,宮川通報所,[4621870],3417,13612,['1959-04-01 00:00:00'],['1971-12-31 23:59:59']
4621930,玉城町田丸,[4621930],3429,13638,['1998-06-15 12:00:00'],['2022-01-01 00:00:00']
4622060,度会町棚橋,"[4622060, 4622030]",3426,13637,"['1998-06-15 12:00:00', '2002-11-12 12:00:00']","['2002-11-12 12:00:00', '2022-01-01 00:00:00']"
5000000,彦根市城町,"[5000000, 5000001]",3517,13615,"['1894-01-01 00:00:00', '2008-03-13 12:00:00']","['2008-03-13 09:00:00', '2022-01-01 00:00:00']"
5000020,彦根市西今町,[5000020],3515,13614,['2004-11-01 12:00:00'],['2022-01-01 00:00:00']
5000030,彦根市元町,[5000030],3516,13616,['2000-11-30 12:00:00'],['2022-01-01 00:00:00']
5000120,長浜市公園町,[5000120],3523,13616,['2004-11-01 12:00:00'],['2022-01-01 00:00:00']
5000130,長浜市高田町,[5000130],3523,13617,['2000-03-28 12:00:00'],['2014-12-15 12:00:00']
5000131,長浜市内保町,[5000131],3526,13618,['2000-03-28 12:00:00'],['2022-01-01 00:00:00']
5000132,長浜市落合町,[5000132],3525,13614,['2000-03-28 12:00:00'],['2022-08-10 12:00:00']
5000133,長浜市五村,[5000133],3525,13616,['2000-03-28 12:00:00'],['2015-02-02 12:00:00']
5000134,長浜市湖北町速水,[5000134],3527,13615,['2000-03-28 12:00:00'],['2022-01-01 00:00:00']
