,code_prime,lon,lat,address,codes_ordered,gaps,distances,grand_date_b,grand_date_e,date_b_s,date_e_s,lats,lons,date_b_s_old,date_e_s_old,highest,highestplus1,duration,probability_not_occurr
693,7705270,13020,3152,鹿児島東郷町斧淵薩摩川内市東郷町,"[7705270, 7705232, 7705235]","[0, 0]","[0.0, 0.0, 0.0]",1998-04-15,2023-12-31,"['1998-04-15', '1998-10-15', '2010-10-27']","['1998-10-15', '2010-10-27', '2023-12-31']","[3152, 3152, 3152]","[13020, 13020, 13020]",,,4.0,5.0,8296.0,0.5196603694520497
694,5921133,13217,3417,廿日市市大野,"[5921133, 5921120]",[0],[0.0],2001-12-12,2023-12-31,"['2001-12-12', '2010-11-08']","['2010-11-08', '2023-12-31']","[3417, 3417]","[13217, 13217]",,,4.0,5.0,6959.0,0.5197388615818076
695,5800161,13320,3456,哲西町矢田新見市哲西町矢田,"[5800161, 5800134]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2001-12-12']","['2001-12-12', '2023-12-31']","[3456, 3456]","[13320, 13320]",,,4.0,5.0,8452.0,0.5198508881751093
696,5800031,13403,3511,津山市加茂町,"[5800031, 5800035, 5800037]","[0, 0]","[0.0, 0.0, 0.0]",1997-11-10,2023-12-31,"['1997-11-10', '2006-05-23', '2019-11-01']","['2006-05-23', '2019-11-01', '2023-12-31']","[3511, 3511, 3511]","[13403, 13403, 13403]",,,4.0,5.0,8452.0,0.5198508881751093
697,7112331,13109,3333,上毛町東下,[7112331],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3333],[13109],,,4.0,5.0,6861.0,0.5198508881751093
698,8000020,12759,2635,名護市港,[8000020],[],[],2007-03-01,2023-12-31,['2007-03-01'],['2023-12-31'],[2635],[12759],,,4.0,5.0,5054.0,0.5198508881751095
699,3713530,13837,3725,刈羽村割町新田,"[3713530, 3713531, 3713510, 3713532, 3713533]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1997-11-10,2023-12-31,"['1997-11-10', '2006-10-31', '2007-07-18', '2008-01-07', '2016-01-15']","['2006-10-31', '2007-07-18', '2008-01-07', '2016-01-15', '2023-12-31']","[3725, 3725, 3725, 3725, 3725]","[13837, 13837, 13837, 13837, 13837]",,,6.0,7.0,8452.0,0.5201417421302097
700,5012333,13604,3453,甲賀市信楽町,[5012333],[],[],2000-11-30,2023-12-31,['2000-11-30'],['2023-12-31'],[3453],[13604],,,4.0,5.0,7336.0,0.5201629771478319
701,4210020,13759,3615,松本市美須々,[4210020],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3615],[13759],,,4.0,5.0,5904.0,0.5207537799537509
702,6101230,13408,3416,三木町氷上,[6101230],[],[],2000-07-18,2023-12-31,['2000-07-18'],['2023-12-31'],[3416],[13408],,,4.0,5.0,7471.0,0.5207537799537509
703,3713730,13855,3715,魚沼市堀之内,"[3713730, 3713736]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2010-11-26']","['2010-11-26', '2023-12-31']","[3715, 3715]","[13855, 13855]",,,6.0,7.0,8452.0,0.5214581403768205
704,4518430,13704,3505,愛知みよし市三好町,"[4518430, 4518431]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2012-07-03']","['2012-07-03', '2023-12-31']","[3505, 3505]","[13704, 13704]",,,4.0,5.0,8452.0,0.5216817054094993
705,3010031,14009,3608,土浦市藤沢,"[3010031, 3010033]",[0],[1.5],1998-10-15,2023-12-31,"['1998-10-15', '2017-11-01']","['2017-11-01', '2023-12-31']","[3608, 3608]","[14009, 14010]","['1998-10-15', '2017-11-01']",,5.0,6.0,8113.0,0.5216972090085698
706,3602500,13940,3514,横須賀市光の丘,[3602500],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3514],[13940],,,4.0,5.0,9666.0,0.5219298017267275
707,2504860,14033,3749,保原町宮下福島伊達市保原,"[2504860, 2504832]",[0],[1.47],2001-12-12,2023-12-31,"['2001-12-12', '2005-03-01']","['2005-03-01', '2023-12-31']","[3749, 3749]","[14033, 14034]",,,5.0,6.0,6959.0,0.5220662662344473
708,2130120,14109,3929,花巻市石鳥谷町,[2130120],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3929],[14109],,,5.0,6.0,6063.0,0.5224527309947933
709,7100930,13029,3332,大野城市曙町,[7100930],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3332],[13029],,,5.0,6.0,6861.0,0.5226278246820135
710,1460100,14133,4237,苫小牧市しらかば末広町,"[1460100, 1460101]",[0],[5.77],1942-01-01,2023-12-31,"['1942-01-01', '2004-11-01']","['2004-11-01', '2023-12-31']","[4237, 4238]","[14133, 14137]",,,5.0,6.0,28854.0,0.522675035795327
711,3403530,14030,3540,横芝光町宮川,[3403530],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3540],[14030],,,5.0,6.0,7659.0,0.5229926874348536
712,4621533,13643,3431,伊勢市御薗町長屋,[4621533],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3431],[13643],,,4.0,5.0,8235.0,0.5230436135526154
713,2000430,14029,4111,今別町今別,[2000430],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[4111],[14029],,,4.0,5.0,6879.0,0.5236886731375977
714,7030270,13206,3358,柳井市南町,"[7030270, 7030230]",[0],[0.0],1999-07-21,2023-12-31,"['1999-07-21', '2002-03-20']","['2002-03-20', '2023-12-31']","[3358, 3358]","[13206, 13206]",,,5.0,6.0,7834.0,0.5238971276802871
715,2020320,14109,4052,野辺地町田狭沢,[2020320],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[4052],[14109],,,5.0,6.0,5308.0,0.5244017319516869
716,1400000,14417,4401,網走市台町,[1400000],[],[],1919-01-01,2023-12-31,['1919-01-01'],['2023-12-31'],[4401],[14417],,,4.0,5.0,37255.0,0.5254590068659666
717,5800033,13407,3506,津山市新野東,[5800033],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3506],[13407],,,4.0,5.0,8452.0,0.5256788994728837
718,4516030,13648,3508,蟹江町蟹江本町,[4516030],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3508],[13648],,,4.0,5.0,8452.0,0.5257410876802666
719,2300730,14016,4017,藤里町藤琴,"[2300730, 2300731]",[1],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2017-11-21']","['2017-11-20', '2023-12-31']","[4017, 4017]","[14016, 14016]",,,4.0,5.0,8451.0,0.5258073449629622
720,4518331,13643,3507,弥富市前ヶ須町,"[4518331, 4518334]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2017-03-27']","['2017-03-27', '2023-12-31']","[3507, 3507]","[13643, 13643]",,,4.0,5.0,8452.0,0.5258073449629622
721,4422021,13837,3508,静岡清水区蒲原新栄,[4422021],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3508],[13837],,,4.0,5.0,5904.0,0.5262897578524802
722,5814532,13335,3429,浅口市寄島町,[5814532],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3429],[13335],,,4.0,5.0,8452.0,0.5263012479159221
723,5810430,13328,3436,井原市井原町,"[5810430, 5810431, 5810432]","[0, 0]","[0.0, 0.0, 0.0]",1997-11-10,2023-12-31,"['1997-11-10', '2002-03-20', '2003-09-02']","['2002-03-20', '2003-09-02', '2023-12-31']","[3436, 3436, 3436]","[13328, 13328, 13328]",,,4.0,5.0,8452.0,0.5263012479159221
724,7630132,13106,3158,小林市野尻町東麓,"[7630132, 7630134]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3158, 3158]","[13106, 13106]",,,4.0,5.0,8113.0,0.5269920638958359
725,4201930,13824,3652,木島平村往郷,"[4201930, 4201931]",[0],[1.85],1999-07-21,2023-12-31,"['1999-07-21', '2019-12-18']","['2019-12-18', '2023-12-31']","[3652, 3651]","[13824, 13824]",,,5.0,6.0,7834.0,0.5270221951885389
726,4420270,13805,3457,川根町家山島田市川根町家山,"[4420270, 4420201]",[0],[1.85],1996-04-01,2023-12-31,"['1996-04-01', '2008-03-19']","['2008-03-19', '2023-12-31']","[3457, 3456]","[13805, 13805]",,,5.0,6.0,9040.0,0.5270221951885392
727,5702900,13258,3519,雲南市大東町大東,[5702900],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3519],[13258],,,5.0,6.0,9040.0,0.5278851356816464
728,3711600,13842,3732,出雲崎町米田,[3711600],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3732],[13842],,,6.0,7.0,9666.0,0.5281696640289587
729,1100130,14007,4148,上ノ国町大留,"[1100130, 1100131]",[0],[0.0],2002-07-29,2023-12-31,"['2002-07-29', '2011-05-12']","['2011-05-12', '2023-12-31']","[4148, 4148]","[14007, 14007]",,,4.0,5.0,6730.0,0.5284001189022612
730,3110230,13944,3623,栃木市入舟町栃木市万町,"[3110230, 3110235]",[0],[0.0],2000-01-12,2023-12-31,"['2000-01-12', '2014-02-01']","['2014-02-01', '2023-12-31']","[3623, 3623]","[13944, 13944]",,,4.0,5.0,7659.0,0.5293466624309321
731,4202320,13812,3648,信濃町柏原東裏,[4202320],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3648],[13812],,,5.0,6.0,6063.0,0.5294064911113027
732,3560112,13913,3420,新島村式根島,"[3560112, 3560101]",[0],[0.0],2000-07-17,2023-12-31,"['2000-07-17', '2012-07-03']","['2012-07-03', '2023-12-31']","[3420, 3420]","[13913, 13913]",,,6.0,7.0,7472.0,0.529564712672193
733,6101934,13411,3416,さぬき市長尾東,[6101934],[],[],2001-07-19,2021-10-28,['2001-07-19'],['2021-10-28'],[3416],[13411],,,4.0,5.0,7105.0,0.5299564631620696
734,5212420,13528,3435,大阪堺市堺区山本町,[5212420],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3435],[13528],,,4.0,5.0,5904.0,0.5299564631620697
735,4010000,13604,3539,敦賀市松栄町,[4010000],[],[],1919-01-01,2023-12-31,['1919-01-01'],['2023-12-31'],[3539],[13604],,,5.0,6.0,37255.0,0.5304214090820405
736,5300000,13449,3532,豊岡市桜町,"[5300000, 5300001]",[0],[0.0],1922-01-01,2023-12-31,"['1922-01-01', '2010-01-05']","['2010-01-05', '2023-12-31']","[3532, 3532]","[13449, 13449]",,,6.0,7.0,36159.0,0.5307782821128038
737,6202631,13338,3357,四国中央市新宮町,[6202631],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3357],[13338],,,4.0,5.0,8235.0,0.5308497960442261
738,4210031,13800,3621,松本市会田,[4210031],[],[],2002-11-12,2023-12-31,['2002-11-12'],['2023-12-31'],[3621],[13800],,,4.0,5.0,6624.0,0.5308497960442262
739,7500032,13110,3330,中津市本耶馬渓町,"[7500032, 7500036]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3330, 3330]","[13110, 13110]",,,4.0,5.0,7471.0,0.5308497960442262
740,7415630,13044,3243,熊本南区城南町,"[7415630, 7415632]",[0],[1.85],1998-10-15,2023-12-31,"['1998-10-15', '2020-12-22']","['2020-12-22', '2023-12-31']","[3243, 3242]","[13044, 13044]",,,6.0,7.0,8113.0,0.5310168262793693
741,3403430,14030,3554,香取市役所,[3403430],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3554],[14030],,,5.0,6.0,7659.0,0.5312856091329682
742,1650221,14515,4406,羅臼町岬町,[1650221],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[4406],[14515],,,4.0,5.0,5308.0,0.5312960727589835
743,4516230,13647,3505,飛島村竹之郷,[4516230],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3505],[13647],,,4.0,5.0,8452.0,0.5312960727589836
744,2220860,14110,3824,鳴瀬町小野東松島市小野,"[2220860, 2220831]",[0],[0.0],2002-03-02,2023-12-31,"['2002-03-02', '2004-04-01']","['2004-04-01', '2023-12-31']","[3824, 3824]","[14110, 14110]",,,6.0,7.0,6879.0,0.5312982868344134
745,2301732,13959,3953,潟上市天王,"[2301732, 2301733]",[0],[4.67],1997-11-10,2023-12-31,"['1997-11-10', '2015-05-06']","['2015-05-06', '2023-12-31']","[3953, 3951]","[13959, 14001]",,,4.0,5.0,8452.0,0.5314471793822929
746,5404630,13558,3424,東吉野村小川,"[5404630, 5404631]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2006-03-23']","['2006-03-23', '2023-12-31']","[3424, 3424]","[13558, 13558]",,,4.0,5.0,8452.0,0.5326128255112057
747,7705630,13017,3142,いちき串木野市湊町,"[7705630, 7705631]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-05-12']","['2011-05-12', '2023-12-31']","[3142, 3142]","[13017, 13017]",,,4.0,5.0,8113.0,0.5330004091371727
748,2522030,13943,3732,柳津町柳津,"[2522030, 2522031]",[0],[0.0],2001-12-12,2023-12-31,"['2001-12-12', '2010-08-17']","['2010-08-17', '2023-12-31']","[3732, 3732]","[13943, 13943]",,,5.0,6.0,6959.0,0.5333447431779147
749,3315130,13939,3552,さいたま浦和区常盤,[3315130],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3552],[13939],,,4.0,5.0,8452.0,0.5339066196630727
750,7415031,13041,3233,氷川町宮原,"[7415031, 7415032]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2015-03-23']","['2015-03-23', '2023-12-31']","[3233, 3233]","[13041, 13041]",,,5.0,6.0,8113.0,0.5339276052525662
751,4610231,13629,3437,松阪市嬉野町,"[4610231, 4610237]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2014-03-04']","['2014-03-04', '2023-12-31']","[3437, 3437]","[13629, 13629]",,,4.0,5.0,8235.0,0.5340011146912343
752,5601530,13415,3525,八頭町郡家,[5601530],[],[],1998-10-15,2023-12-31,['1998-10-15'],['2023-12-31'],[3525],[13415],,,4.0,5.0,8113.0,0.5340011146912346
753,5903732,13214,3435,安芸太田町戸河内,"[5903732, 5903734]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3435, 3435]","[13214, 13214]",,,4.0,5.0,8113.0,0.5340011146912346
754,4112630,13828,3517,山梨南部町内船,[4112630],[],[],2001-05-10,2023-12-31,['2001-05-10'],['2023-12-31'],[3517],[13828],,,4.0,5.0,7175.0,0.5340011146912347
755,1061130,14039,4149,渡島北斗市中央,"[1061130, 1061132]",[0],[0.0],2002-07-29,2023-12-31,"['2002-07-29', '2011-05-12']","['2011-05-12', '2023-12-31']","[4149, 4149]","[14039, 14039]",,,4.0,5.0,6730.0,0.5340011146912347
756,7100830,13028,3332,春日市原町,"[7100830, 7100831]",[0],[0.0],2002-03-20,2023-12-31,"['2002-03-20', '2011-05-12']","['2011-05-12', '2023-12-31']","[3332, 3332]","[13028, 13028]",,,5.0,6.0,6861.0,0.5340584184349548
757,2132733,14104,3902,奥州市衣川区奥州市衣川,"[2132733, 2132734, 2132736]","[614, 0]","[0.0, 0.0, 0.0]",2002-03-02,2023-12-31,"['2002-03-02', '2010-03-08', '2012-01-05']","['2008-07-02', '2012-01-05', '2023-12-31']","[3902, 3902, 3902]","[14104, 14104, 14104]",,,6.0,7.0,6265.0,0.5342057829652708
758,5204320,13523,3458,能勢町今西能勢町森上,"[5204320, 5204321]",[0],[1.52],2004-11-01,2023-12-31,"['2004-11-01', '2019-01-07']","['2019-01-07', '2023-12-31']","[3458, 3458]","[13523, 13524]",,,4.0,5.0,5904.0,0.5343724336277635
759,5750732,13314,3617,隠岐の島町北方,"[5750732, 5750734]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-08-02']","['2011-08-02', '2023-12-31']","[3617, 3617]","[13314, 13314]",,,4.0,5.0,8235.0,0.5349159798586086
760,4420430,13814,3451,藤枝市瀬戸新屋,[4420430],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3451],[13814],,,4.0,5.0,8235.0,0.5349159798586086
761,5710231,13221,3505,大田市温泉津町小浜,"[5710231, 5710233]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-08-02']","['2011-08-02', '2023-12-31']","[3505, 3505]","[13221, 13221]",,,4.0,5.0,8235.0,0.5349159798586087
762,4420200,13811,3450,島田市中央町島田市旗指,"[4420200, 4420202]",[0],[2.4],1996-04-01,2022-02-09,"['1996-04-01', '2020-05-13']","['2020-05-13', '2022-02-09']","[3450, 3451]","[13811, 13810]",,,5.0,6.0,9040.0,0.5354246826917539
763,7102130,13029,3337,粕屋町仲原,[7102130],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3337],[13029],,,5.0,6.0,6861.0,0.5354246826917539
764,3710530,13845,3707,十日市町妻有町西十日市町千歳町,"[3710530, 3710531]",[0],[1.85],1997-11-10,2023-12-31,"['1997-11-10', '2004-03-01']","['2004-03-01', '2023-12-31']","[3707, 3708]","[13845, 13845]",,,6.0,7.0,8452.0,0.535781056434383
765,3710130,13858,3738,三条市興野三条市西裏館,"[3710130, 3710131]",[0],[1.47],1997-11-10,2023-12-31,"['1997-11-10', '2004-03-01']","['2004-03-01', '2023-12-31']","[3738, 3738]","[13858, 13857]",,,5.0,6.0,8452.0,0.5360061926844437
766,5712431,13232,3452,邑南町三日市邑南町瑞穂支所,"[5712431, 5712433]",[0],[0.0],2001-07-19,2023-12-31,"['2001-07-19', '2010-12-17']","['2010-12-17', '2023-12-31']","[3452, 3452]","[13232, 13232]",,,4.0,5.0,7105.0,0.5362586061110867
767,6000020,13435,3403,徳島市津田町,[6000020],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3403],[13435],,,4.0,5.0,5904.0,0.5365071409156773
768,1400300,14406,4349,美幌町東３条,"[1400300, 1400301]",[0],[0.0],1996-04-01,2023-12-31,"['1996-04-01', '2019-10-24']","['2019-10-24', '2023-12-31']","[4349, 4349]","[14406, 14406]",,,4.0,5.0,9040.0,0.5367078831281025
769,7103030,13025,3330,那珂川市西隈,"[7103030, 7103031]",[0],[0.0],2002-03-20,2023-12-31,"['2002-03-20', '2019-02-18']","['2019-02-18', '2023-12-31']","[3330, 3330]","[13025, 13025]",,,5.0,6.0,6861.0,0.5367778179962274
770,1060820,14048,4203,鹿部町宮浜,[1060820],[],[],2006-03-01,2023-12-31,['2006-03-01'],['2023-12-31'],[4203],[14048],,,4.0,5.0,5419.0,0.5373315750764256
771,2301730,14004,3952,潟上市昭和大久保,[2301730],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3952],[14004],,,4.0,5.0,8452.0,0.5373315750764257
772,7102831,13028,3347,福津市津屋崎,[7102831],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3347],[13028],,,5.0,6.0,6861.0,0.5378510193117396
773,2200732,14046,3837,宮城加美町宮崎,[2200732],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3837],[14046],,,5.0,6.0,6879.0,0.5390675557124835
774,2205333,14111,3845,登米市石越町,"[2205333, 2205337]",[0],[0.0],2002-03-02,2023-12-31,"['2002-03-02', '2010-03-31']","['2010-03-31', '2023-12-31']","[3845, 3845]","[14111, 14111]",,,5.0,6.0,6879.0,0.5390675557124839
775,7100430,13017,3334,福岡西区今宿,[7100430],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3334],[13017],,,5.0,6.0,6861.0,0.5394455641944793
776,7101030,13032,3348,宗像市東郷,[7101030],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3348],[13032],,,5.0,6.0,6861.0,0.5394455641944794
777,2504930,14024,3731,本宮市本宮,[2504930],[],[],2001-12-12,2023-12-31,['2001-12-12'],['2023-12-31'],[3731],[14024],,,5.0,6.0,6959.0,0.5395512236091176
778,3724331,13914,3746,阿賀野市保田阿賀野市かがやき,"[3724331, 3724334, 3724336]","[0, 0]","[0.0, 2.36, 2.36]",1997-11-10,2023-12-31,"['1997-11-10', '2010-10-19', '2017-07-13']","['2010-10-19', '2017-07-13', '2023-12-31']","[3746, 3746, 3747]","[13914, 13914, 13915]","['1997-11-10', '2010-10-19', '2017-05-24']",,4.0,5.0,8452.0,0.5397106466653474
779,3610010,13909,3516,小田原市荻窪,"[3610010, 3610020, 3610021]","[0, 0]","[0.0, 0.0, 0.0]",2000-11-30,2023-12-31,"['2000-11-30', '2004-08-09', '2011-05-12']","['2004-08-09', '2011-05-12', '2023-12-31']","[3516, 3516, 3516]","[13909, 13909, 13909]",,,5.0,6.0,7336.0,0.5397388654730817
780,3724730,13904,3756,新潟東区古川町新潟東区下木戸,"[3724730, 3724731]",[0],[3.47],2007-04-02,2023-12-31,"['2007-04-02', '2011-10-11']","['2011-10-11', '2023-12-31']","[3756, 3755]","[13904, 13906]",,,4.0,5.0,5022.0,0.5410315217689294
781,5311830,13447,3446,高砂市荒井町,"[5311830, 5311831, 5311832]","[0, 0]","[0.0, 0.0, 0.0]",1998-10-15,2023-12-31,"['1998-10-15', '2010-07-01', '2021-11-29']","['2010-07-01', '2021-11-29', '2023-12-31']","[3446, 3446, 3446]","[13447, 13447, 13447]",,,4.0,5.0,8113.0,0.5412155864324973
782,6202730,13319,3411,上島町魚島,[6202730],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3411],[13319],,,4.0,5.0,8235.0,0.5412155864324973
783,6112631,13355,3415,綾川町滝宮,"[6112631, 6112633]",[0],[0.0],2000-07-18,2023-12-31,"['2000-07-18', '2011-05-12']","['2011-05-12', '2023-12-31']","[3415, 3415]","[13355, 13355]",,,4.0,5.0,7471.0,0.5416975029872991
784,4621530,13643,3429,伊勢市岩淵,[4621530],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3429],[13643],,,4.0,5.0,8235.0,0.5416975029872992
785,5903634,13246,3442,安芸高田市甲田町,"[5903634, 5903639]",[0],[0.0],1998-10-15,2023-12-31,"['1998-10-15', '2011-01-06']","['2011-01-06', '2023-12-31']","[3442, 3442]","[13246, 13246]",,,4.0,5.0,8113.0,0.5416975029872992
786,1570020,14308,4242,中札内村東２条,[1570020],[],[],2006-03-01,2023-12-31,['2006-03-01'],['2023-12-31'],[4242],[14308],,,4.0,5.0,5419.0,0.541861359229056
787,2301130,14004,3957,八郎潟町大道,"[2301130, 2301131, 2301132]","[0, 0]","[0.0, 0.0, 0.0]",1997-11-10,2023-12-31,"['1997-11-10', '2012-01-05', '2022-04-28']","['2012-01-05', '2022-04-28', '2023-12-31']","[3957, 3957, 3957]","[14004, 14004, 14004]",,,4.0,5.0,8452.0,0.5418950328588517
788,3311130,13948,3550,草加市高砂草加市中央,"[3311130, 3311131]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2019-03-04']","['2019-03-04', '2023-12-31']","[3550, 3550]","[13948, 13948]",,,5.0,6.0,8452.0,0.5420633319807499
789,7414800,13041,3239,宇城市松橋町,[7414800],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3239],[13041],,,6.0,7.0,9040.0,0.5421041135718982
790,3403331,14034,3540,匝瑳市今泉,"[3403331, 3403332]",[0],[0.0],2000-01-12,2023-12-31,"['2000-01-12', '2015-01-28']","['2015-01-28', '2023-12-31']","[3540, 3540]","[14034, 14034]",,,5.0,6.0,7659.0,0.5425236032368563
791,3612240,13919,3536,相模原緑区相原相模原緑区橋本,"[3612240, 3612241]",[0],[3.02],2002-03-20,2023-12-31,"['2002-03-20', '2013-02-22']","['2013-02-22', '2023-12-31']","[3536, 3536]","[13919, 13921]",,"['2013-03-26', '2023-12-31']",4.0,5.0,6861.0,0.5429338860020338
792,2020330,14108,4052,野辺地町野辺地,[2020330],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[4052],[14108],,,5.0,6.0,6879.0,0.5430477666544649
793,2000101,14024,4104,五所川原市太田,[2000101],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[4104],[14024],,,4.0,5.0,9666.0,0.5434390000768511
794,3400532,14042,3544,旭市高生,[3400532],[],[],2001-05-10,2023-12-31,['2001-05-10'],['2023-12-31'],[3544],[14042],,,5.0,6.0,7175.0,0.5435116521660098
795,2311300,14003,3924,由利本荘市石脇,[2311300],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3924],[14003],,,4.0,5.0,9040.0,0.5436674704917657
796,4513231,13643,3515,稲沢市祖父江町,"[4513231, 4513233]",[0],[1.52],1997-11-10,2023-12-31,"['1997-11-10', '2017-03-15']","['2017-03-15', '2023-12-31']","[3515, 3515]","[13643, 13644]",,,4.0,5.0,8452.0,0.544340679708845
